topic_link,good,bad,article_title,article_link,article_perf,online_dt
http://www.woshipm.com/topic/xuqiu,458,30,超详细分析｜高级产品经理做一个需求，和你有什么不同？,http://www.woshipm.com/pmd/530350.html,7.8万                518                    123,2016/12/19
http://www.woshipm.com/topic/xuqiu,458,30,产品经理的用研手册03 ：成也需求，败也需求,http://www.woshipm.com/pmd/516560.html,1.7万                160                    38,2016/12/15
http://www.woshipm.com/topic/xuqiu,458,30,案例详解：设计方案前如何做好需求分析？,http://www.woshipm.com/pd/491516.html,4万                235                    44,2016/12/07
http://www.woshipm.com/topic/xuqiu,458,30,产品经理必读｜如何跳出不断加需求的坑？,http://www.woshipm.com/pd/460628.html,1.7万                94                    21,2016/11/28
http://www.woshipm.com/topic/xuqiu,458,30,需求的折磨：需求评审的前、中、后，产品都要做些什么,http://www.woshipm.com/pmd/441796.html,2.4万                218                    37,2016/11/09
http://www.woshipm.com/topic/xuqiu,458,30,什么样的需求不该做：警惕伪需求陷阱,http://www.woshipm.com/pd/437073.html,1.6万                99                    19,2016/10/31
http://www.woshipm.com/topic/xuqiu,458,30,如何构建产品经理的技能树：需求到底怎么挖（三）,http://www.woshipm.com/pmd/430954.html,2.6万                282                    39,2016/10/18
http://www.woshipm.com/topic/xuqiu,458,30,产品经理接需求的正确姿势,http://www.woshipm.com/pmd/382417.html,1.7万                206                    30,2016/07/29
http://www.woshipm.com/topic/xuqiu,458,30,如何从需求出发构思一款产品？,http://www.woshipm.com/pmd/364965.html,5.5万                310                    52,2016/06/30
http://www.woshipm.com/topic/xuqiu,458,30,不知道这5个坑，怎么能走好需求分析之路？,http://www.woshipm.com/pmd/358943.html,2.2万                296                    64,2016/06/20
http://www.woshipm.com/topic/xuqiu,458,30,实战案例 | 4步快速搞定需求分析,http://www.woshipm.com/pmd/317465.html,2.9万                446                    64,2016/04/13
http://www.woshipm.com/topic/feeds,21,0,策略产品经理工作黄金方法论：4步搞定内容精准推荐,http://www.woshipm.com/pmd/1484943.html,2.6万                368                    83,2018/10/09
http://www.woshipm.com/topic/feeds,21,0,作为产品经理，不懂一点个性化推荐原理，怎么行？,http://www.woshipm.com/pmd/1037428.html,3万                271                    84,2018/05/25
http://www.woshipm.com/topic/feeds,21,0,内容时代已来，别说你还不懂feed流,http://www.woshipm.com/pd/1001077.html,1.1万                77                    27,2018/04/21
http://www.woshipm.com/topic/feeds,21,0,4个方面，系统总结个性化推荐系统,http://www.woshipm.com/pd/871400.html,1.7万                213                    35,2017/12/09
http://www.woshipm.com/topic/feeds,21,0,爱奇艺个性化推荐排序实践,http://www.woshipm.com/pd/847004.html,2万                148                    40,2017/11/14
http://www.woshipm.com/topic/feeds,21,0,智能算法：个性化推荐到底是不是今日头条们的原罪,http://www.woshipm.com/it/806049.html,1.7万                67                    20,2017/10/02
http://www.woshipm.com/topic/feeds,21,0,淘宝推荐系统：从千人一面到千人千面逻辑和算法（上篇）,http://www.woshipm.com/pd/800569.html,11.4万                574                    145,2017/09/27
http://www.woshipm.com/topic/feeds,21,0,认识个性化推荐系统：从推荐算法到产品冷启动,http://www.woshipm.com/pd/788256.html,2.3万                195                    28,2017/09/14
http://www.woshipm.com/topic/feeds,21,0,个性化推荐技术，对新闻阅读产品形态的改变,http://www.woshipm.com/pd/776429.html,1万                63                    7,2017/09/04
http://www.woshipm.com/topic/feeds,21,0,产品经理需要了解的算法——热度算法和个性化推荐,http://www.woshipm.com/pmd/723735.html,11万                1539                    449,2017/07/19
http://www.woshipm.com/topic/feeds,21,0,浅析内容推荐体系如何构建,http://www.woshipm.com/pmd/662121.html,1.6万                187                    38,2017/05/13
http://www.woshipm.com/topic/feeds,21,0,三个回答，解读网易云音乐为什么要设计三个推荐功能,http://www.woshipm.com/evaluating/626691.html,2.4万                151                    82,2017/04/06
http://www.woshipm.com/topic/feeds,21,0,我如何为用户在碎片时间提供个性化音乐推荐？,http://www.woshipm.com/pd/599805.html,6054                36                    14,2017/03/08
http://www.woshipm.com/topic/feeds,21,0,聚合类中的黑马今日头条，是如何实现用户与内容的精准连接？,http://www.woshipm.com/evaluating/573434.html,2.7万                102                    19,2017/01/11
http://www.woshipm.com/topic/feeds,21,0,个性化推荐：从用户、推荐平台以及推荐内容入手研究,http://www.woshipm.com/pd/488246.html,2.8万                148                    30,2016/12/06
http://www.woshipm.com/topic/feeds,21,0,产品经理需要懂的技术丨3分钟了解个性化推荐算法,http://www.woshipm.com/pd/284802.html,3.8万                559                    62,2016/02/19
http://www.woshipm.com/topic/tuition,58,2,10万+的付费专栏是如何炼成的？,http://www.woshipm.com/it/810155.html,1.4万                48                    18,2017/10/10
http://www.woshipm.com/topic/tuition,58,2,你所理解的知识付费，都是错的,http://www.woshipm.com/it/801177.html,2.5万                126                    40,2017/09/26
http://www.woshipm.com/topic/tuition,58,2,内容付费风口已过，分答机会在哪儿？,http://www.woshipm.com/it/795946.html,1.5万                60                    16,2017/09/21
http://www.woshipm.com/topic/tuition,58,2,马东：未来30-50年，内容经济会往哪里走？,http://www.woshipm.com/kol/753155.html,8074                28                    14,2017/08/15
http://www.woshipm.com/topic/tuition,58,2,知识付费到底是哪类内容创业者的春天？,http://www.woshipm.com/it/735727.html,7995                18                    2,2017/07/31
http://www.woshipm.com/topic/tuition,58,2,​你是在付费学习，还是在消除「学习焦虑」？,http://www.woshipm.com/it/713520.html,7413                55                    26,2017/07/10
http://www.woshipm.com/topic/tuition,58,2,知识付费这两年，我花5000元买的4个教训,http://www.woshipm.com/it/712903.html,4.5万                174                    240,2017/07/09
http://www.woshipm.com/topic/tuition,58,2,知识付费，未来将全面电商化？,http://www.woshipm.com/it/668754.html,8813                28                    8,2017/05/22
http://www.woshipm.com/topic/tuition,58,2,知识付费平台的分化：未来是“京东”还是“淘宝”？,http://www.woshipm.com/it/665988.html,7311                22                    9,2017/05/18
http://www.woshipm.com/topic/tuition,58,2,从产品角度看，怎样的知识付费才是用户要的？,http://www.woshipm.com/user-research/640865.html,1.2万                58                    10,2017/04/19
http://www.woshipm.com/topic/tuition,58,2,电商垂直领域的一款内容付费产品：我们是如何在探索中一步一步走向失败的,http://www.woshipm.com/pmd/637991.html,1万                45                    28,2017/04/15
http://www.woshipm.com/topic/tuition,58,2,内容变现不是一场春梦，其阐述了新的商业逻辑,http://www.woshipm.com/it/637397.html,8191                32                    12,2017/04/14
http://www.woshipm.com/topic/tuition,58,2,内容付费为何火爆？未来发展何在？,http://www.woshipm.com/it/628370.html,1.5万                46                    7,2017/04/05
http://www.woshipm.com/topic/tuition,58,2,广播简史：从广告销售到内容付费，看喜马拉雅们如何破付费困局？,http://www.woshipm.com/it/610450.html,1.5万                44                    12,2017/03/17
http://www.woshipm.com/topic/tuition,58,2,内容付费时代：既是风口，也暗藏危机,http://www.woshipm.com/it/600875.html,7362                38                    7,2017/03/09
http://www.woshipm.com/topic/tuition,58,2,10个问题解读内容付费,http://www.woshipm.com/it/598202.html,1.7万                92                    21,2017/03/06
http://www.woshipm.com/topic/tuition,58,2,开放式“内容付费”模型设计：怎样的内容生产方式才具有生命力？,http://www.woshipm.com/pd/597337.html,6852                41                    28,2017/03/06
http://www.woshipm.com/topic/tuition,58,2,内容付费，离我们究竟是远还是近？,http://www.woshipm.com/it/597561.html,4331                16                    10,2017/03/06
http://www.woshipm.com/topic/tuition,58,2,对照在线音乐，内容付费仍需要迈过三个门槛,http://www.woshipm.com/it/593913.html,5790                27                    8,2017/03/02
http://www.woshipm.com/topic/tuition,58,2,如何在「付费阅读」这场内容生态大洗牌中抓住红利并实现逆袭？,http://www.woshipm.com/it/387457.html,6870                69                    9,2016/08/07
http://www.woshipm.com/topic/tuition,58,2,全民内容付费的时代离我们有多远 ?,http://www.woshipm.com/it/269373.html,1.6万                95                    11,2016/01/18
http://www.woshipm.com/topic/content-2,42,0,月薪3千和月薪3万的内容运营，差距在于这8个细节,http://www.woshipm.com/operate/1224610.html,2.3万                184                    77,2018/08/09
http://www.woshipm.com/topic/content-2,42,0,做好内容运营的三要素,http://www.woshipm.com/operate/1060389.html,1.6万                185                    22,2018/06/14
http://www.woshipm.com/topic/content-2,42,0,1400万孩子喜欢的凯叔讲故事，是这样做内容运营的,http://www.woshipm.com/operate/1036856.html,2万                128                    19,2018/05/24
http://www.woshipm.com/topic/content-2,42,0,一起识别“SaaS内容运营”,http://www.woshipm.com/operate/946179.html,1.5万                104                    15,2018/02/28
http://www.woshipm.com/topic/content-2,42,0,内容运营的重点是什么？别人为什么要看你的文章？,http://www.woshipm.com/operate/898704.html,2.5万                158                    63,2018/01/06
http://www.woshipm.com/topic/content-2,42,0,结构篇｜如何成为一个运营大牛（二） ：一张图看清内容运营,http://www.woshipm.com/operate/858339.html,4.8万                497                    96,2017/11/27
